  0.0000000E+00  7.304372245167575E-003  3.017561168795051E-005
   1.000000      1.530486596160231E-002  9.311012279382726E-006
   2.000000      2.805592183417185E-002  4.889809910135267E-005
   3.000000      4.049818461050316E-002 -1.064633647035455E-005
   4.000000      5.181455835405772E-002  1.911936802635114E-005
   5.000000      6.269353714330864E-002  2.688217252347232E-005
   6.000000      7.293135552629376E-002  2.643343499556494E-005
   7.000000      8.270410001746173E-002 -6.687027803925983E-005
   8.000000      9.182825659407183E-002  1.974011140083592E-005
   9.000000      0.100240530585336       4.293226529205046E-006
   10.00000      0.108241835597464       4.422714671397092E-005
   11.00000      0.117073355075415      -2.013921111979025E-006
   12.00000      0.123048957562433      -3.206959150685596E-005
   13.00000      0.129159958028806       1.587128179015568E-005
   14.00000      0.135884387979754      -4.115375499025300E-005
   15.00000      0.141566831508709      -5.897678196371440E-006
   16.00000      0.146425149995006      -2.770195311999900E-005
   17.00000      0.150746656883214       6.124983299041357E-007
   18.00000      0.154719280287981      -2.471461433439604E-005
   19.00000      0.159806759990661      -1.902281541386853E-005
   20.00000      0.161323611081885       3.678534928328552E-005
   21.00000      0.162672248548493       4.701075583200580E-005
   22.00000      0.165325535240020       6.876922513802832E-005
   23.00000      0.166589027672043       3.121141271598182E-005
   24.00000      0.167499895231530       8.699439928943517E-007
   25.00000      0.168034730483891       4.557432355769487E-005
   26.00000      0.167522237476083      -1.164939383672500E-006
   27.00000      0.168448084466438       7.285132892539872E-005
   28.00000      0.165779472294553       9.329791485953820E-006
   29.00000      0.163073733803992       2.604876758224826E-005
   30.00000      0.161582690312518       2.583539509504407E-005
   31.00000      0.159059011525946       6.916889937040606E-005
   32.00000      0.155260250367902       3.100470486071217E-005
   33.00000      0.151579538295354       4.327189939479953E-005
   34.00000      0.147689177218095       4.457406774186057E-005
   35.00000      0.144343233850218       2.216466804593865E-005
   36.00000      0.137596036947617       4.899794096550100E-005
   37.00000      0.130962512499764       5.285199569133669E-005
   38.00000      0.124560139977000       8.378814093040166E-005
   39.00000      0.117484775368266       4.619522555093721E-005
   40.00000      0.109474204193717       4.358000825529815E-005
   41.00000      0.101295762766774       3.215782965166451E-005
   42.00000      9.276687208709535E-002  9.510657205547101E-005
   43.00000      8.393113256846002E-002  2.621120039770241E-005
   44.00000      7.356965166176428E-002  2.366744292214804E-005
   45.00000      6.262160095909473E-002  5.000858029126871E-005
   46.00000      5.191550463148157E-002 -1.198962776668047E-006
   47.00000      4.049220904313942E-002 -3.946425097760345E-005
   48.00000      2.815104530080906E-002  7.502530465323765E-006
   49.00000      1.576813204352037E-002 -1.372787493824112E-005
   50.00000      7.560436882168917E-003  9.370787777065725E-007
