  0.0000000E+00  7.541481576845159E-003  3.523181683524106E-005
   1.000000      1.551157891438942E-002 -4.225240910899274E-005
   2.000000      2.763246577126770E-002 -3.405983855597121E-005
   3.000000      3.959583046735474E-002 -2.359601586072514E-005
   4.000000      5.078885162813224E-002 -8.646305876990881E-005
   5.000000      6.122450160871453E-002 -5.535463124056283E-005
   6.000000      7.142431012463925E-002 -1.613174206484467E-005
   7.000000      8.135209314942203E-002 -2.744431256072442E-006
   8.000000      9.068528251884483E-002 -1.489370684683715E-005
   9.000000      9.911806294143120E-002  1.475110827920712E-006
   10.00000      0.106999305970056       2.358858749173204E-005
   11.00000      0.115029666951648       2.536176022301990E-005
   12.00000      0.121136002855027       1.084754190002884E-005
   13.00000      0.127279109746514      -4.275370765911265E-005
   14.00000      0.133862888326862      -1.145613942618823E-005
   15.00000      0.139637187379538      -2.438224776494472E-005
   16.00000      0.144992094059640      -3.184318070091343E-006
   17.00000      0.149677024822643       4.613484379358868E-006
   18.00000      0.153774713555569       2.481949966825317E-005
   19.00000      0.158923790780767      -2.693439344723042E-005
   20.00000      0.160666458378623       1.854212040382251E-005
   21.00000      0.162134449870294       6.425203519226850E-005
   22.00000      0.164054112284545       1.010853156360550E-005
   23.00000      0.164741426111379      -7.478045224776738E-006
   24.00000      0.165356521571289      -3.986047091274796E-006
   25.00000      0.166194680129287      -1.903629269497611E-005
   26.00000      0.166506502597933       2.146108909442362E-005
   27.00000      0.167417276254461       3.084523743480725E-005
   28.00000      0.164740275524760       2.796889406596751E-005
   29.00000      0.161639175220140       3.450909313263845E-005
   30.00000      0.159454269768419       1.761830466938802E-005
   31.00000      0.156880584845478       1.431314611766730E-005
   32.00000      0.153605917161285      -2.503156494967950E-005
   33.00000      0.149756301794488      -2.631702025687455E-005
   34.00000      0.145345588466824      -4.773809681918540E-005
   35.00000      0.141869093158646       3.714694944384828E-005
   36.00000      0.135362025100506       6.587506585040309E-005
   37.00000      0.128406225389318      -1.709162444271158E-005
   38.00000      0.122107547424074      -5.360247224420477E-005
   39.00000      0.114733631088382      -4.396561637950714E-005
   40.00000      0.107021688264955      -3.524513329770044E-006
   41.00000      9.866826891692804E-002 -7.488110249701522E-005
   42.00000      9.021690337013183E-002  2.595732522281348E-006
   43.00000      8.234471055424283E-002 -2.644600694340143E-005
   44.00000      7.217451321989658E-002  1.262591989374642E-005
   45.00000      6.159682876955968E-002  4.246037667492323E-005
   46.00000      5.094574899413758E-002 -2.058215685095590E-005
   47.00000      3.970935862486445E-002 -5.566615278004652E-005
   48.00000      2.799669684869852E-002  6.922029847574388E-005
   49.00000      1.578649246031094E-002  4.221223923875106E-005
   50.00000      7.605605018553140E-003  1.156558818704895E-004
