   9.96129   9.94020  10.02338   9.88183   9.93928   9.95529   9.99820   9.99148   9.96471   9.95279   9.97399  10.01641   9.99685  10.10091  10.03737   9.94707  10.13853  10.06274  10.04511   9.99187   9.93957   9.99985   9.94542  10.01023  10.08759  10.09283   9.93643  10.02190   9.93344   9.95192  10.04495   9.99391   9.98949  10.03039   9.99663  10.04017   9.96552   9.99490   9.96080   9.96788  10.00189  10.04106  10.01739  10.05233  10.00775   9.93636   9.97922  10.01349  10.05190  10.00210  10.05349  10.04565  10.04353  10.09378  10.00905   9.97532   9.97485  10.04819   9.96961   9.95040  10.08415   9.93480   9.92452   9.97351   9.98426  10.05269  10.00351   9.97415  10.03504  10.05448  10.03458  10.01388   9.95951   9.90178  10.02093   9.92832  10.03616  10.08350  10.10585   9.97858  10.05225  10.01237  10.05057  10.02678  10.02164   9.98973   9.97599  10.00516  10.03260   9.95343   9.88923   9.92988   9.97268   9.98502  10.03380  10.03776   9.96605  10.00024   9.97791  10.17586  10.04898   9.99348  10.09769   9.98633  10.01851   9.96300  10.03013  10.00714   9.96702   9.94324   9.99520  10.05209  10.02551  10.11894   9.96990  10.08391  10.11299   9.97326  10.03948   9.94461   9.90587  10.00677  10.01029  10.02858  10.02786   9.94496  10.14877  10.04370   9.97826  10.03893   9.97603   9.99586   9.94476  10.00809  10.02932   9.92752   9.96015   9.99987  10.06159  10.05172  10.07109  10.01830   9.99447   9.92238   9.97920   9.92736   9.89752  10.06605  10.07232   9.95879   9.90318  10.02411  10.07779  10.06361   9.98304   9.95277   9.99043   9.97779  10.00028  10.05217  10.04009  10.04356  10.02652   9.99496   9.95064  10.03791   9.91874   9.99669   9.97213   9.92946   9.97063   9.99738  10.02167   9.95290   9.98025  10.03380   9.92907   9.98839  10.02124   9.98419  10.04609  10.01254  10.00495   9.93720  10.03222  10.01319  10.02733   9.97043  10.00767   9.88439   9.93656   9.98477  10.03498   9.98549   9.91517  10.09808  10.05955  10.01010   9.99007   9.98351   9.93536  10.01066  10.00607  10.03363   9.96100  10.05353  10.02509   9.93269   9.98830   9.98555   9.94793  10.00898  10.02160  10.06103  10.04049  10.04233   9.98719   9.97230   9.91464  10.04076  10.05449  10.04324   9.95207  10.04323  10.01929   9.97726  10.04941  10.00929   9.98413  10.00467   9.98415  10.01661  10.03919   9.98700   9.99084   9.93651   9.94699  10.02761  10.07472  10.04914   9.99199   9.89616  10.04187   9.92323  10.04093  10.07528   9.97382  10.02296   9.99665   9.96601
   9.94767   9.97756   9.95380  10.00668  10.04114  10.01053   9.94592   9.98595  10.02875   9.96465   9.97043  10.03647   9.99907   9.98484   9.91149  10.02620  10.02571   9.99866   9.92462  10.03138   9.94509  10.01609   9.93645  10.05167  10.02964  10.04572  10.02916   9.97221   9.98948   9.96995   9.95254   9.98755  10.03342  10.04575   9.91338   9.88079   9.97288   9.93654   9.94066   9.97696   9.94756   9.90450  10.03940  10.10995   9.97819   9.92800   9.95887   9.90506   9.97742   9.94188  10.00294  10.08096  10.05474  10.06135  10.00361   9.96806   9.99950   9.97915   9.99274   9.95203  10.05299   9.97760   9.95412   9.97880   9.94954  10.00358  10.00782   9.96114  10.03180   9.93965   9.96050  10.00976   9.97445   9.95587  10.00572   9.92945  10.00535  10.03866  10.07999  10.00646  10.00598  10.08893   9.97968  10.06676   9.95293   9.97050  10.01806   9.96205  10.01843  10.02162  10.04470  10.02216   9.97914  10.04257  10.02155   9.97862  10.02129  10.02838  10.08789  10.17681  10.04874   9.98744  10.06437  10.02946  10.04594   9.99837   9.98414   9.97126   9.95475   9.97988   9.98510  10.06300   9.95113  10.04839   9.99843  10.05178  10.06181  10.01405  10.00029   9.99446  10.04086   9.97294   9.98973   9.97405  10.03197   9.95572   9.99403  10.08802   9.91329  10.08160  10.05104  10.09750  10.07366   9.98313   9.96630  10.01350   9.98316   9.98128  10.00544  10.02070   9.98557   9.94671   9.99797  10.00800   9.97561  10.00991  10.01071  10.05737  10.03946   9.99065   9.97914   9.94992   9.98639  10.00244   9.97875   9.93369   9.98057  10.00799  10.02741  10.05389   9.98219   9.90977   9.97555  10.01152  10.06684  10.00541   9.99417  10.04401  10.01838   9.93451   9.92095   9.99368  10.02224   9.94422  10.04498  10.02011   9.93992  10.03569  10.01511   9.97740   9.99600   9.98793   9.96874   9.94938   9.94521   9.99713  10.06750   9.96978  10.05911  10.00678  10.02307  10.01193   9.92651   9.91771   9.99347  10.01776  10.05417   9.99163   9.93010  10.01530   9.97241   9.94019   9.96449   9.96171  10.02516   9.95363  10.04348  10.06275   9.99355  10.02182  10.02226  10.02395   9.97584  10.02824  10.08630  10.00101  10.04141   9.99980  10.02440  10.02341  10.07083   9.96631   9.96665  10.02769  10.03730  10.04684   9.97444   9.96214   9.98267  10.05715   9.99352   9.97665  10.01511   9.91977   9.98884   9.94930   9.97561  10.02608  10.01170   9.96892  10.00795   9.97404   9.97675  10.00739  10.03857   9.98321  10.03933  10.05503  10.01766  10.05653
   9.92184   9.93756  10.02313   9.99096  10.08174  10.02030  10.01955  10.03400   9.98722   9.98332   9.98521  10.02942   9.94382   9.96560  10.05639  10.04667  10.10860  10.01931   9.93910   9.95899   9.98616  10.00669   9.97576  10.03510   9.91700  10.00549   9.98533   9.99704   9.97905  10.04714  10.03261   9.96679   9.98848   9.92230  10.05452   9.96300  10.10508   9.94199   9.95771  10.00816   9.99011  10.07302  10.08147  10.04118   9.99115  10.00724   9.93218   9.99109  10.02059  10.02288   9.95716   9.96408  10.00092  10.07554   9.99965  10.00793  10.02194   9.94959   9.98707   9.98795   9.96290   9.98413   9.95973  10.08186  10.03056  10.07218  10.02403  10.01329   9.98372  10.01083  10.03595   9.98507   9.95260   9.97167  10.02761  10.01277   9.94979  10.01940  10.02502  10.04106  10.06956  10.05668  10.00711   9.94789  10.04311   9.95362  10.01369   9.95887   9.98689  10.06404  10.07443   9.96751  10.02825  10.03846   9.97207   9.98004  10.01033   9.95424  10.03700  10.05771  10.01088  10.05203  10.02645  10.04161  10.03257  10.03344   9.96640   9.95955   9.89859  10.05480   9.93169   9.95409   9.96078  10.10565  10.00917   9.99141   9.97031   9.98340   9.97319  10.01190   9.99410  10.00214  10.02245   9.98518   9.99042  10.06618  10.03030  10.02512  10.02531  10.00996  10.01567  10.05575  10.01038   9.97048   9.91564  10.03820   9.96621   9.99332  10.04123  10.02487  10.00023  10.05799   9.98482  10.03984   9.98642  10.00381   9.98744  10.00859  10.05770  10.01991  10.03650   9.98692  10.04223  10.01395   9.94677   9.97367  10.02638   9.98509  10.04162   9.99669   9.95794  10.03177  10.00238  10.03820  10.00666  10.03128   9.95611  10.04192  10.06793   9.97953   9.98869   9.97321   9.94074   9.93705  10.03875  10.11028   9.95374   9.98775  10.04310  10.02438  10.01288   9.97034   9.99120   9.98011   9.98211  10.03382  10.01236  10.05034  10.03389  10.03851  10.04247   9.97004  10.05555  10.04558  10.03125  10.00719  10.01314  10.04772   9.93301  10.04283   9.96683  10.11226   9.97096   9.99082  10.03227  10.03221  10.04219  10.00153   9.94946   9.97161  10.06799  10.05020  10.00098   9.93173  10.04350   9.97687   9.99405   9.97060   9.99847   9.99123   9.94017   9.98384  10.00613  10.01294   9.96908   9.98472   9.98489   9.99467   9.98832   9.99777   9.94185   9.91562  10.00573  10.06085   9.95723  10.01850  10.00096  10.04960  10.00829  10.09461  10.06471   9.95476   9.99789  10.04285  10.01980   9.97852  10.00705   9.98986  10.03636   9.97000
  10.01927  10.01393  10.01160  10.02561   9.98578   9.99150  10.01066  10.03404   9.97934   9.96232  10.04167  10.01364   9.95696   9.95968   9.95271   9.98946   9.88567   9.98868   9.99849  10.03326  10.03559   9.99936  10.02681  10.01661   9.99892   9.94602   9.96912   9.99816  10.00816   9.94174  10.03924   9.95394   9.97261   9.99604   9.97988   9.86818   9.97249   9.96278   9.98085  10.00271  10.05568  10.04059   9.95078  10.03509   9.98591   9.96329   9.97464   9.99849   9.97008  10.07502  10.01534   9.96786  10.06450   9.98431  10.08939  10.04313  10.01630  10.00202  10.04066   9.94511   9.99487  10.06012  10.01004   9.95114  10.08239   9.94323  10.04435  10.06407  10.00638   9.96681   9.99600   9.96251   9.94273  10.00712   9.97576   9.99216   9.94955   9.95874  10.03306  10.14316  10.01803   9.94423   9.98825  10.02705   9.98603   9.82504  10.00475   9.94589   9.89285   9.95744  10.02059  10.01394  10.04463   9.99105   9.97781  10.07279  10.00806   9.99140  10.03760   9.97521  10.00602   9.99766  10.01762  10.01481   9.98569   9.97848   9.96474   9.96247   9.91961   9.87223  10.02854  10.04232   9.94970  10.04118   9.97323  10.02806  10.03457   9.95977   9.93170   9.99230  10.03512  10.06097   9.99780   9.98894  10.00863  10.03822   9.92221   9.96177   9.95513  10.00746  10.10719   9.98219   9.97731  10.00224   9.96200  10.08644   9.99127   9.96332   9.93437   9.97900  10.00583  10.11031  10.04582  10.03120   9.97056  10.04697  10.00909  10.02606  10.05028  10.00330  10.03691  10.06347  10.05790   9.93986   9.96914  10.09780   9.94179   9.97371   9.98651  10.07063  10.08662  10.02064  10.00076  10.10505  10.05694  10.01557  10.00574  10.01902  10.01740   9.99852  10.01555   9.98545  10.08212   9.95157  10.01581  10.03901  10.07342  10.00621   9.99090  10.00681   9.95288  10.01866  10.04473   9.98583   9.99884  10.02024   9.95675   9.98157   9.99475  10.00194  10.07395  10.01473  10.07886  10.02894   9.94233  10.08465  10.04868  10.02196  10.03922  10.00460   9.96005  10.05595   9.99671  10.03510   9.96239   9.98549   9.95583  10.06309   9.95475  10.01882  10.01821  10.02234   9.96583  10.08224  10.04430   9.96092   9.98114   9.89723  10.01368   9.98819  10.03358  10.04898   9.95463  10.00571  10.00388   9.92541  10.01036  10.01465   9.97766  10.04384  10.01766   9.98294  10.00633  10.00175   9.95893   9.99067  10.01874   9.99173  10.02424  10.02661   9.97378   9.90623  10.01590   9.96598   9.97483   9.98644   9.92558  10.04285   9.95560  10.00908
  10.09915   9.94717   9.99345  10.00870   9.98846  10.04393  10.01313   9.95466   9.92814  10.04025  10.00936  10.01498   9.99553   9.98649  10.03173   9.93241   9.98906  10.04742  10.03425   9.95712   9.96639  10.04109  10.02285  10.05406   9.95940   9.96179   9.99724   9.99103  10.02966  10.00444  10.02291  10.03246  10.05186  10.01954  10.01153   9.94285   9.97517  10.01431   9.97280  10.02285   9.87155   9.96441   9.95742   9.99765  10.00260  10.00708  10.00241  10.02217  10.01497  10.04562   9.96253  10.01890   9.97920  10.03334  10.02208   9.99236   9.98520  10.01734   9.98801   9.92116   9.99231   9.97045   9.99086   9.88798   9.96092  10.00177   9.97698   9.91920   9.96937  10.06997   9.93446  10.01045  10.05602   9.96041  10.00011   9.94096  10.00685  10.00871   9.97424   9.98596  10.02815   9.93333  10.01691   9.93830   9.97431  10.00333   9.96874   9.96842   9.95401  10.03161  10.02194   9.95909   9.99566   9.96275   9.93159  10.02537  10.04834   9.97485  10.02328   9.99153   9.99076  10.01940   9.98152   9.96178   9.87174   9.92728  10.04095   9.98218   9.96334   9.99360  10.03692   9.93384   9.95753  10.03209   9.93834   9.98597  10.04548  10.00838  10.07460  10.00446   9.98809  10.00503   9.96655   9.94717   9.95280   9.95783  10.01158  10.05880   9.99376  10.06852  10.02244  10.02085   9.91636   9.99623  10.04197   9.92415   9.94734   9.97174  10.01636  10.05054   9.89873   9.98247  10.04108  10.05747  10.04521  10.00477  10.04259   9.94330   9.97273   9.97901  10.03441   9.98804   9.96221   9.96950   9.98405   9.99318   9.95240  10.01911  10.00899   9.99327  10.04198   9.99910   9.93529  10.02059  10.00602  10.00591  10.04851  10.04081  10.06004   9.94231  10.03628  10.03959  10.04978  10.01706  10.00914  10.03187  10.04552  10.01168   9.97535  10.00008   9.93788   9.94631   9.96819   9.95219  10.00545  10.03233   9.99429  10.14478  10.10268   9.99031  10.00228  10.02729  10.02320   9.95806   9.93301   9.97970  10.08581  10.02645  10.01599  10.00933   9.99338  10.07183   9.96121   9.98701   9.98055   9.98827  10.02950  10.02933   9.96313   9.96850  10.03912  10.04404   9.98037  10.03063   9.97517   9.96366   9.97921   9.94746  10.03630   9.97646   9.94630  10.03550  10.00165   9.96698   9.97427   9.95896   9.99224   9.99791   9.98317   9.97193  10.03416   9.99994   9.95404  10.05096   9.97681  10.05133   9.99718  10.06449  10.12079  10.07500  10.08535   9.95243   9.96118  10.00831  10.02072   9.97907   9.96931   9.99333  10.04813  10.06436
  10.07035  10.04827   9.99974   9.97399  10.00300   9.99819  10.02573  10.04547  10.02920  10.01013   9.96558  10.06095   9.95588  10.01598   9.93998   9.98462   9.97518   9.96654   9.97625  10.01826   9.96564  10.03058  10.02962  10.02264   9.99074   9.95258  10.01562  10.00887  10.01651   9.97848  10.02150   9.96669   9.97577  10.01333  10.00874  10.07651   9.93887  10.00923   9.96335  10.02856  10.00020  10.01384  10.03256  10.01299  10.03428  10.03051   9.96905  10.01763  10.00678   9.99601  10.02587  10.04142  10.02924  10.03248  10.06548  10.01314   9.89389   9.96031  10.03236   9.97140   9.93812  10.04457   9.99230  10.03401   9.99121  10.01612  10.00344  10.02482   9.99300   9.95030   9.99875   9.93128   9.93662   9.99366   9.94372  10.05655  10.01397   9.96501  10.04345  10.09819   9.99286  10.05685   9.96059   9.99058  10.09478   9.95490   9.96493   9.97529  10.01774   9.92390  10.01175  10.07306  10.03373   9.97905  10.02295  10.02086  10.06730  10.00628  10.04923  10.06874   9.98123  10.06767   9.99864   9.99326   9.97188   9.98966   9.98990   9.97392   9.96615  10.00441  10.05896  10.01123   9.94976  10.03098  10.06533   9.99624   9.96799   9.96779   9.96485   9.99718   9.99841  10.09494  10.08308  10.02976   9.98211   9.98495   9.95582  10.03365   9.97065  10.01306   9.92397   9.98384   9.98556   9.99588  10.01792   9.92739   9.97693  10.00273  10.04923  10.00924   9.91048   9.97830  10.03005   9.95763   9.97357  10.05038  10.02423  10.05472  10.00153   9.95404  10.03294  10.01512  10.06478  10.05902  10.06128   9.95159  10.01085   9.96665   9.98891   9.99577  10.02803   9.95678  10.00585  10.01532  10.03294  10.07613   9.96866   9.95018   9.96369   9.95651  10.05067  10.05659  10.06398  10.07420  10.05913   9.95530  10.00727   9.99331   9.95142   9.96030   9.95559   9.96491   9.97645  10.05615   9.98808   9.98199  10.01356  10.00894  10.00095   9.90292   9.91279  10.03152   9.98769  10.00883   9.93637   9.98617   9.89169   9.97299  10.00085   9.93322  10.06848  10.01084   9.95468  10.00188  10.00724  10.06490  10.03507   9.96180   9.99944  10.04497   9.99975   9.94526  10.06924  10.05896   9.99199  10.01271  10.00722  10.01621   9.99809  10.00323  10.01869  10.01010   9.96311   9.96068  10.03356   9.98073   9.98819   9.93854   9.95309   9.99554  10.09959   9.97471  10.00542  10.04578  10.03279   9.95280   9.99333   9.96102   9.98650  10.01632  10.01149   9.97089   9.95648   9.97734   9.98978  10.06928   9.98796  10.02736   9.96153   9.98036
  10.01955   9.95082   9.95647  10.02385  10.03264  10.05875   9.92977   9.97083  10.02940  10.01401   9.94559   9.97734  10.03660   9.98631   9.99333  10.02132  10.06990   9.93100  10.00897   9.98342   9.98476   9.96317   9.98615  10.04385   9.95879   9.94423  10.03882  10.04420   9.98698  10.02219   9.97644   9.95966   9.92441   9.99208  10.00789   9.99271   9.92619  10.04460   9.97108   9.96375   9.94460   9.95219  10.05456   9.99264  10.01968   9.98907   9.98533   9.99336  10.07621  10.08153   9.93813   9.93022  10.03237   9.96947   9.94942   9.99727   9.92111   9.96733   9.97339  10.01536   9.99570  10.01570   9.98004   9.93396   9.93315   9.90727  10.01362  10.03166   9.99480   9.97463   9.98094  10.03453   9.97610   9.95835  10.03409  10.04762  10.07547   9.99995  10.03043  10.02864   9.89136  10.06968  10.00762  10.00530  10.01796   9.95624  10.03693  10.00939  10.05026   9.97781  10.01256  10.02569   9.97425  10.00299  10.00639   9.94916  10.00762   9.98931   9.99242  10.01542  10.03706   9.90360  10.03179  10.03070   9.98114  10.04774  10.06714   9.88406  10.04972   9.96874   9.97283  10.05400   9.98698   9.96713  10.04242   9.94001   9.95086  10.05652  10.01121  10.04586  10.00860   9.99554   9.94942   9.94752   9.92337  10.03590   9.97746  10.02082  10.05688   9.91531   9.96496  10.02526   9.96822   9.99746   9.93271  10.00390  10.00957  10.01747  10.00035   9.96662  10.03806   9.95691  10.10067  10.02333  10.04448   9.98552  10.03600  10.07371  10.07759  10.09478   9.98189  10.01661   9.97574  10.00010   9.96930  10.03482  10.00636   9.99633  10.00766   9.99535   9.92663   9.96738  10.04211   9.99823   9.93371   9.93876  10.04856   9.95343   9.99586  10.00636  10.05426  10.04295  10.06362   9.98007   9.98791  10.07157   9.99391   9.98298   9.99371   9.98761   9.97646   9.94038  10.00786   9.98961   9.92379   9.98744   9.96720   9.99976   9.97929   9.96469  10.00066   9.99532  10.03393   9.90486  10.02260   9.90380  10.00417  10.00642  10.08906  10.00126  10.05241   9.98311  10.02841  10.07373   9.94689   9.98235  10.01395   9.99998  10.06379   9.99635  10.01487  10.07363  10.02755  10.00117   9.96845  10.02410   9.94742   9.94397  10.01676  10.07828  10.03641  10.02311   9.99157   9.96075  10.05894  10.00144  10.05665   9.98235   9.98934   9.99241  10.00981  10.05925  10.04684  10.02117   9.99022   9.95698   9.99467   9.95231   9.97951   9.94200  10.00792   9.97010   9.96896  10.04705  10.01119  10.02459   9.99867  10.05437   9.99720   9.97585
   9.94728   9.97596   9.98958   9.99310  10.05721  10.01802   9.99457  10.02820   9.94387  10.02284   9.92577   9.93527   9.96643   9.95926  10.04765   9.99300   9.94042   9.98578   9.95138  10.03048  10.03675  10.01181   9.95795  10.02552  10.03554   9.96439   9.97341  10.00700   9.98687  10.01303  10.05429   9.97996  10.02387   9.93412  10.04558   9.93771   9.96936  10.00986   9.94505   9.98453   9.93451  10.01761  10.03973  10.06757   9.99889   9.96819   9.99325  10.01623  10.00393   9.95037   9.97091  10.00171   9.98552   9.94889   9.99306   9.96564   9.94392   9.95406  10.04090   9.95307   9.97632   9.99599   9.98958   9.97854   9.94486   9.89785  10.05436  10.00255   9.98402   9.97299   9.96760  10.02148   9.90978   9.99305  10.01942   9.96938   9.99375   9.97855  10.01876  10.05285   9.93061   9.96566   9.96601   9.98351  10.02330  10.02155   9.96950  10.01598  10.03996   9.97078  10.04873  10.05561  10.04326  10.02767  10.03121  10.02015  10.07566  10.00133   9.94769  10.02140  10.02547   9.97199   9.98973   9.94169   9.98830  10.00975   9.96296   9.92889  10.08528  10.02822  10.02615  10.02025   9.98449  10.03147  10.08612   9.98680  10.05541  10.07844   9.93784  10.05449  10.02859  10.02411  10.00200  10.02867   9.91178  10.01918  10.01572   9.99679  10.05519  10.01357   9.90275   9.84897   9.91655  10.01384   9.97301  10.05245  10.03234  10.00754  10.04221   9.94030   9.98957   9.96500  10.00559  10.05476  10.01488  10.05214   9.95449   9.94572  10.04290   9.92539   9.99147  10.00456   9.94263   9.95776  10.03098   9.99735   9.95719  10.01509  10.04073   9.93320   9.95528   9.99571  10.01850  10.05203   9.97016   9.97035   9.97553   9.95498   9.96491   9.99088   9.97195  10.01707   9.99863  10.01324   9.97904  10.11485   9.99857   9.91678  10.02983  10.00246   9.96771   9.97801  10.06486   9.95552   9.97799  10.00877   9.97075  10.01106  10.06140  10.02683  10.01268  10.01492   9.99335   9.98881   9.98303   9.95997  10.00121   9.96087  10.04082   9.99974  10.03189  10.01469  10.02165  10.02556   9.96970  10.05588  10.02238  10.03099  10.06669  10.05735   9.92007   9.99651   9.99524  10.00586  10.00105  10.00442   9.93386   9.95540   9.99852   9.98914   9.93063  10.03571  10.01061   9.99881  10.00516  10.05914   9.96898  10.01433  10.01401   9.97984   9.94223  10.03303  10.01946  10.07663  10.05055   9.95592   9.97352   9.97715  10.00827   9.99223  10.01372  10.03969  10.04514  10.01793  10.01415  10.00784   9.95465  10.02489   9.90286   9.95084
   9.99587   9.99956   9.97211   9.95667  10.00451   9.97015  10.03160   9.98572   9.93669  10.01818  10.07452   9.98383   9.97312  10.02418  10.05758  10.01287   9.99034   9.91979  10.03359   9.95816  10.04164   9.99607   9.99045  10.05703   9.92036   9.90782   9.98327   9.99558  10.04829  10.00388   9.94593   9.95664  10.09880   9.98731  10.02157  10.01666   9.97109  10.03160  10.05931  10.02618  10.03038  10.03733  10.01836  10.05043   9.98602  10.05750  10.05462   9.94950   9.94228  10.02965  10.05452   9.98338   9.97249   9.99604   9.93728  10.01434   9.98019   9.97606  10.00257  10.02589   9.96191   9.94564   9.91761   9.93672  10.01802   9.96999   9.92340   9.93506   9.99465  10.01961  10.01063   9.90942   9.96475   9.97938  10.01977   9.95914  10.04781  10.05850  10.01187  10.01827   9.98330   9.89380   9.97243   9.93568   9.96262   9.98671   9.99709  10.03768  10.03972  10.04350   9.99517   9.98860   9.99894  10.06018  10.02091  10.01289  10.05431   9.93462   9.97614  10.11548   9.98539   9.99396  10.04418  10.03470  10.06282  10.05281   9.96418  10.01545  10.08239   9.98925   9.97213  10.00985   9.95295  10.00365  10.00894  10.02002  10.04547  10.04925   9.96063  10.04856  10.02889   9.97321  10.02294   9.99501   9.96516  10.00983   9.96543  10.01882   9.96751  10.00044   9.96652   9.93954   9.99471  10.00586   9.99494  10.03185   9.98548  10.05182   9.98054  10.04500   9.96932   9.92494  10.01298   9.99825  10.03199   9.99651   9.87078  10.00631  10.01480   9.97524  10.01125   9.95578  10.00017  10.04284  10.05254   9.94015  10.02625  10.02403  10.01505   9.97396  10.04687  10.05800   9.97832   9.98234   9.97506   9.98191   9.93760   9.97102  10.09425  10.02978  10.09088  10.04720  10.04663  10.05267   9.98470  10.01361  10.02027   9.98992  10.04423  10.01435  10.01481  10.04347  10.02287  10.00117   9.93870  10.00946   9.99260   9.94883  10.01195   9.94335  10.01264   9.96571   9.96534  10.05738   9.97900   9.99398  10.05315   9.98591  10.03986  10.08276  10.13613  10.08445   9.98621  10.00302  10.00060  10.06980  10.00608   9.99274   9.96869  10.00126  10.02550  10.05046  10.00683  10.03248  10.14937   9.93574   9.99206  10.01338  10.07899  10.00870  10.06844   9.99192   9.98494  10.01557  10.01517   9.95735  10.00983  10.01139  10.02176  10.02460   9.96393   9.99062  10.01575   9.95756  10.03550  10.05418  10.02176   9.93842   9.97990  10.01946  10.06006   9.97952  10.03800   9.96590  10.04124  10.02967  10.00965  10.03820   9.98703  10.00682
   9.93133  10.01202  10.00522   9.95295  10.04388  10.04391  10.00352  10.00275   9.97023   9.95947   9.99742   9.97397   9.96603  10.02614  10.04563  10.05880  10.04648  10.07279  10.00262  10.02960   9.95411  10.03438  10.00614  10.00606  10.06008  10.02799  10.01179  10.00815  10.05136   9.96763  10.01811  10.00428   9.91540  10.02557  10.04253  10.01816   9.97253  10.05647   9.95589   9.99475   9.99056  10.06849  10.02923   9.99924  10.00054  10.09017  10.02808   9.95015   9.99361  10.02396  10.04966   9.94803  10.03038  10.03538  10.01626  10.00587  10.02680   9.97333  10.04308  10.01633   9.96791   9.97480   9.97690   9.92780  10.00725   9.96782   9.92188  10.00379  10.07495  10.05394  10.08908  10.05057   9.96893   9.95957   9.98950  10.01928  10.05670   9.99325  10.00454   9.98498  10.00357  10.02149  10.04895  10.03567  10.00669  10.01600   9.97188  10.01969   9.99325   9.95328   9.99562  10.03768  10.00255  10.03927  10.03562   9.95888  10.04451   9.96589   9.95516   9.95846  10.03326  10.01939  10.08533   9.96750  10.02656  10.03744  10.02279   9.99263   9.89270   9.98531   9.94050  10.00795   9.97981   9.99460  10.04649  10.11008   9.94502   9.97691   9.99520   9.99265  10.01167   9.99751  10.04567  10.04136  10.08325  10.04926  10.05031  10.04653  10.05126  10.02364  10.01377   9.97010  10.03013  10.03563   9.97011  10.00479   9.99744  10.00345   9.96837  10.05414   9.96948   9.98202   9.95487   9.95463   9.99258   9.98286   9.96714   9.98652  10.05998  10.00705  10.02372   9.95728  10.00914   9.96623   9.98581  10.00992  10.04439   9.98967  10.00509   9.98194  10.03783  10.03086   9.91477   9.93353   9.93889  10.01622  10.00889   9.97928   9.95553   9.92184  10.02844  10.03453  10.07126   9.98060   9.97436   9.92195   9.95556   9.97392  10.04931  10.03330   9.95973  10.00336   9.97581   9.97686   9.90905   9.98906  10.00309   9.97870  10.03835   9.96720  10.03570  10.01445  10.00553   9.97315  10.00639  10.06097  10.05771  10.00095  10.04165  10.09286   9.98860   9.98286   9.92512  10.01497  10.02175  10.04365   9.99735   9.94547   9.95474   9.98169  10.07191  10.04579   9.97051  10.04181  10.03376   9.94894  10.06668   9.95206   9.96646   9.93486  10.03664  10.03683   9.98763  10.01631  10.07116   9.97274   9.98596   9.95588  10.00209  10.10613  10.09335  10.03190   9.99949  10.02755   9.95762  10.10496  10.01078  10.02744   9.96633  10.02953  10.01220   9.92413  10.05507  10.04672  10.06542   9.96535   9.90362   9.93843  10.07099   9.96314
