  0.0000000E+00  8.377430786488178E-006  7.208656166251586E-004
   1.000000      2.880776925974335E-005  1.947531806576443E-003
   2.000000      9.457639071017467E-006  3.863191032765861E-003
   3.000000     -5.151517601485607E-005  5.400653804464255E-003
   4.000000     -3.167128476414271E-005  6.842228876711714E-003
   5.000000     -5.215389888040042E-005  8.357377203170651E-003
   6.000000     -1.353941944770220E-006  9.934526408370980E-003
   7.000000     -2.456164956631673E-005  1.147394933633287E-002
   8.000000     -4.632751003148997E-005  1.295392196398391E-002
   9.000000     -1.280645640071450E-005  1.444781987646469E-002
   10.00000     -2.751279972432530E-005  1.593359331272046E-002
   11.00000     -4.381494444883974E-005  1.725248737917505E-002
   12.00000     -3.691438470484210E-005  1.848028350924131E-002
   13.00000     -1.030168511035539E-005  1.970970742753543E-002
   14.00000     -4.717853962574709E-005  2.091899093505459E-002
   15.00000     -2.460728144304110E-005  2.214293537196820E-002
   16.00000     -4.192129535715533E-005  2.315902366007636E-002
   17.00000     -1.158163801907298E-005  2.420750213665564E-002
   18.00000     -4.560729505890114E-005  2.516701432834258E-002
   19.00000     -3.289329017562722E-005  2.603080560852808E-002
   20.00000     -1.885198939495438E-005  2.676616325450269E-002
   21.00000     -6.235268849486853E-005  2.765645762687646E-002
   22.00000      4.721829083723977E-006  2.850711222370434E-002
   23.00000     -3.570964139829515E-005  2.934695050488872E-002
   24.00000     -2.578893491719870E-005  3.030000917329485E-002
   25.00000     -1.712341419662393E-005  3.120274254673686E-002
   26.00000     -6.400266791185741E-005  3.182942719063109E-002
   27.00000     -1.206872028505198E-005  3.260054969585439E-002
   28.00000     -3.073813207608552E-005  3.334813682999603E-002
   29.00000     -4.355422530511245E-005  3.395856160605986E-002
   30.00000     -3.504910755188396E-006  3.457635998826002E-002
   31.00000     -3.982001712733145E-005  3.505453009481251E-002
   32.00000     -3.521266709365865E-005  3.550067131215158E-002
   33.00000     -2.035061465699162E-005  3.614702669789578E-002
   34.00000     -5.195008073351621E-005  3.678520132415124E-002
   35.00000     -4.347666697406731E-005  3.738010932537093E-002
   36.00000      4.284054953856261E-007  3.792032945652239E-002
   37.00000     -3.768260017713378E-005  3.843096017504689E-002
   38.00000     -4.872646244608746E-005  3.880089730914726E-002
   39.00000      4.265772061179949E-006  3.896669748330234E-002
   40.00000     -5.105012883602393E-005  3.914729916796259E-002
   41.00000     -2.217729098894430E-005  3.939684451816633E-002
   42.00000     -4.382423615139497E-005  3.972026952503982E-002
   43.00000     -2.042451952224001E-005  4.004379373120064E-002
   44.00000     -3.559328573014092E-005  4.021805746889569E-002
   45.00000     -1.996818815350606E-005  4.038648438317023E-002
   46.00000     -4.035896789884396E-005  4.039891211274792E-002
   47.00000     -1.747016974341461E-005  4.030735223215480E-002
   48.00000     -4.812549663908385E-005  4.027968672884499E-002
   49.00000     -2.766911181080978E-005  4.015028940621675E-002
   50.00000     -6.211929738930621E-006  4.010828250117776E-002
   51.00000     -7.858194155481335E-005  4.015939037849409E-002
   52.00000     -2.223159806642965E-005  4.013286612875736E-002
   53.00000     -1.267282693245069E-005  4.003109227967196E-002
   54.00000     -3.362294393162990E-005  3.989157063598931E-002
   55.00000     -5.407874399153962E-005  3.964997427044070E-002
   56.00000      1.397739844950955E-005  3.946796435532819E-002
   57.00000     -4.598359433496530E-005  3.939188401891730E-002
   58.00000     -6.652039037301430E-005  3.931284828849886E-002
   59.00000     -1.500268974079097E-006  3.916476536169884E-002
   60.00000     -3.688903750247096E-005  3.887772229027796E-002
   61.00000     -2.476501285986503E-005  3.846722416864858E-002
   62.00000     -4.585645341923258E-005  3.800776474490011E-002
   63.00000     -2.541968939755791E-005  3.767393091466738E-002
   64.00000     -1.976350228523615E-005  3.718796274668585E-002
   65.00000     -3.564455888985999E-005  3.675238334666284E-002
   66.00000     -4.491383255079090E-005  3.628322473811683E-002
   67.00000     -6.346782986669525E-006  3.580532012530092E-002
   68.00000     -5.809309142858577E-005  3.524935599149256E-002
   69.00000     -1.467824654234074E-005  3.464356094944487E-002
   70.00000     -3.723581031060399E-005  3.404509327112439E-002
   71.00000     -5.735924089885267E-006  3.339239687518957E-002
   72.00000     -5.717007893739157E-005  3.261302336545801E-002
   73.00000     -1.068522151686953E-005  3.192812919181531E-002
   74.00000     -3.937762235895273E-005  3.128273627056061E-002
   75.00000     -2.613950895973688E-005  3.059794057915721E-002
   76.00000     -2.991759019322297E-005  2.997343863548501E-002
   77.00000     -3.015436423183107E-005  2.908008302280385E-002
   78.00000     -2.159575327780045E-005  2.827636062714444E-002
   79.00000     -6.716919160053380E-005  2.739848142016507E-002
   80.00000      1.749500456551244E-005  2.644757362197359E-002
   81.00000     -4.225540039202295E-005  2.549384206604575E-002
