  0.0000000E+00  1.466992129651280E-005  8.354085152832107E-004
   1.000000     -1.439888425239280E-005  2.036122860530392E-003
   2.000000      2.392277308480775E-005  3.516711760480772E-003
   3.000000     -1.868137984810272E-005  4.917102997349127E-003
   4.000000      8.808953330941146E-006  6.133318662378222E-003
   5.000000      1.487455864964527E-005  7.419091297197834E-003
   6.000000     -1.236176045761238E-005  8.620014917006124E-003
   7.000000      1.972552844113934E-006  9.682498845445718E-003
   8.000000      8.895918230174551E-006  1.068346049417568E-002
   9.000000      4.495706949069414E-006  1.168237514385895E-002
   10.00000      8.434946653595930E-006  1.292098687566160E-002
   11.00000      8.713933855267715E-006  1.444380076545267E-002
   12.00000     -4.180793391614160E-007  1.557576354820021E-002
   13.00000      1.350724832954804E-006  1.670154182725650E-002
   14.00000     -9.829935636433238E-006  1.798718668660112E-002
   15.00000     -4.699421690835247E-006  1.923406220891489E-002
   16.00000      4.349708988572510E-006  2.022746369302372E-002
   17.00000      1.934089751747223E-005  2.081818060810166E-002
   18.00000     -1.615261243250535E-005  2.164233728039775E-002
   19.00000     -1.162727251413028E-005  2.274936478328393E-002
   20.00000      7.243220990977518E-006  2.364850452185977E-002
   21.00000     -5.420422084323508E-007  2.465839129555567E-002
   22.00000      1.806937434495909E-006  2.542318090795385E-002
   23.00000      5.341227386121872E-006  2.612911683450252E-002
   24.00000      2.019677751230197E-005  2.678488983657155E-002
   25.00000     -3.037510274346536E-005  2.735185199715271E-002
   26.00000      2.322246881215611E-005  2.792508993875198E-002
   27.00000     -1.623781845603926E-005  2.884395900887073E-002
   28.00000     -2.297359044304689E-005  2.984143371189407E-002
   29.00000      1.271142919859522E-005  3.074599224864950E-002
   30.00000      1.077078747485794E-006  3.131268187905009E-002
   31.00000     -8.909182902592627E-007  3.187786217321253E-002
   32.00000      1.318078074080033E-006  3.226619294047693E-002
   33.00000      4.017275842196477E-006  3.275687765380873E-002
   34.00000     -4.332767492389917E-006  3.330944198533767E-002
   35.00000      1.443379946565720E-005  3.366816571796698E-002
   36.00000     -1.822703755017197E-005  3.372197427128613E-002
   37.00000      2.477119545553521E-006  3.403205433987799E-002
   38.00000     -5.170274075326366E-006  3.440356360358585E-002
   39.00000      2.452640044433460E-005  3.467539950841962E-002
   40.00000     -1.173753874659264E-006  3.512821943921601E-002
   41.00000     -6.430072102636727E-006  3.547419952903361E-002
   42.00000      7.390558445002790E-006  3.560780714076290E-002
   43.00000      3.379197478527196E-006  3.576157152746672E-002
   44.00000      5.098208741051167E-006  3.597264340512055E-002
   45.00000      2.412753111608336E-006  3.634540314594067E-002
   46.00000      1.629623258123876E-005  3.652967832686969E-002
   47.00000     -1.551346126856572E-005  3.689467313463587E-002
   48.00000     -1.285298081743684E-006  3.680033682037910E-002
   49.00000      4.966320231319928E-006  3.667669944406329E-002
   50.00000     -1.411590101037207E-005  3.676143119505443E-002
   51.00000     -1.372044561874052E-005  3.693212875389516E-002
   52.00000      4.271538112728208E-006  3.689032739893044E-002
   53.00000      2.125006253863588E-005  3.694428389602482E-002
   54.00000      4.377754717127203E-006  3.701068834305104E-002
   55.00000      8.161287997460934E-006  3.684641597732194E-002
   56.00000     -3.250515519850549E-006  3.665391031778186E-002
   57.00000     -5.724758052819008E-006  3.667938335049797E-002
   58.00000      1.822861465895699E-006  3.654438457315925E-002
   59.00000      4.722603394978911E-006  3.647459405623669E-002
   60.00000      4.186786664800947E-006  3.607584461589235E-002
   61.00000      4.191761711893975E-006  3.563890554809022E-002
   62.00000      2.861517140445497E-007  3.502125146953135E-002
   63.00000     -5.170411614003254E-006  3.465727777150517E-002
   64.00000      2.744077336754053E-005  3.402862000674044E-002
   65.00000     -5.556240805092364E-006  3.361561301007148E-002
   66.00000      1.171877052390793E-005  3.296655922552111E-002
   67.00000     -4.061212685673306E-006  3.249734332030515E-002
   68.00000      3.747337892164513E-006  3.205232410277020E-002
   69.00000      3.533747417553747E-006  3.128054606149400E-002
   70.00000      5.028923552221885E-006  3.052913254831204E-002
   71.00000     -9.030445572638495E-006  2.990282475670005E-002
   72.00000      2.055691095432710E-005  2.931411170951129E-002
   73.00000     -1.012528615025661E-006  2.854287398262778E-002
   74.00000     -3.741669390835802E-006  2.805809924050607E-002
   75.00000      5.249831735813406E-008  2.732646349766545E-002
   76.00000      7.027196369513964E-006  2.647710497497904E-002
   77.00000      7.391996787767851E-006  2.561603973477388E-002
   78.00000      5.773570625062739E-006  2.496052134074236E-002
   79.00000      8.069605182888885E-007  2.417159701719052E-002
   80.00000     -4.872950196347036E-006  2.336017871362825E-002
   81.00000     -8.262580173042974E-006  2.248104859952766E-002
   82.00000      1.141410808281069E-006  2.165079417438071E-002
   83.00000      1.537275172977425E-005  2.060607466416170E-002
   84.00000      1.204813605572810E-005  1.950493344880778E-002
   85.00000     -1.471040526070490E-005  1.832239524408434E-002
   86.00000     -1.001259535784742E-005  1.742688771413577E-002
   87.00000      1.049347890826703E-005  1.646381907046917E-002
   88.00000      8.501719981581042E-006  1.549242183853858E-002
   89.00000      1.449104171311503E-005  1.459493483387183E-002
   90.00000     -1.740547917003177E-005  1.344655207518469E-002
   91.00000     -5.686779368473192E-007  1.236453208324439E-002
   92.00000      8.492132859729645E-006  1.145439793590515E-002
   93.00000     -5.398300060238593E-006  1.039156224748696E-002
   94.00000     -4.767507995665432E-006  9.040225870813063E-003
   95.00000      1.244504539957388E-006  7.753691278410247E-003
   96.00000     -8.706325881703737E-006  6.420081490468140E-003
   97.00000      1.359319107825650E-005  4.952885956260147E-003
   98.00000     -6.621763319500873E-006  3.650862426364199E-003
   99.00000      1.969224210916864E-005  1.991860190213334E-003
   100.0000     -4.507743300758151E-005  8.596107024459659E-004
