 Simulation of solvent flow around colloids
    Step      Temp      Etot      Ekin      Epot       P-x       P-y
  300000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.297E+03 0.145E+05
  301000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.116E+03 0.143E+05
  302000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.732E+03 0.139E+05
  303000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.318E+03 0.138E+05
  304000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.169E+03 0.137E+05
  305000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.933E+01 0.141E+05
  306000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.193E+03 0.144E+05
  307000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.213E+02 0.141E+05
  308000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.550E+02 0.143E+05
  309000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.720E+02 0.143E+05
  310000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.309E+03 0.137E+05
  311000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.264E+03 0.140E+05
  312000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.238E+03 0.140E+05
  313000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.528E+03 0.147E+05
  314000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.438E+03 0.143E+05
  315000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.486E+02 0.145E+05
  316000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.150E+03 0.143E+05
  317000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.695E+02 0.144E+05
  318000 0.997E+00 0.112E+06 0.112E+06 0.000E+00 0.597E+01 0.142E+05
  319000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.311E+03 0.142E+05
  320000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.345E+03 0.136E+05
  321000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.217E+03 0.139E+05
  322000 0.997E+00 0.112E+06 0.112E+06 0.000E+00 0.354E+03 0.140E+05
  323000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.111E+03 0.134E+05
  324000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.421E+03 0.138E+05
  325000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.261E+01 0.138E+05
  326000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.254E+03 0.143E+05
  327000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.213E+03 0.142E+05
  328000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.224E+03 0.143E+05
  329000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.507E+03 0.141E+05
  330000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.409E+03 0.139E+05
  331000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.101E+02 0.145E+05
  332000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.140E+03 0.142E+05
  333000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.440E+03 0.140E+05
  334000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.266E+03 0.136E+05
  335000 0.100E+01 0.113E+06 0.113E+06 0.000E+00 -.291E+03 0.139E+05
  336000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.292E+03 0.143E+05
  337000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.232E+03 0.141E+05
  338000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.307E+03 0.146E+05
  339000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.120E+03 0.142E+05
  340000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 0.231E+03 0.138E+05
  341000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.352E+03 0.141E+05
  342000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.179E+03 0.138E+05
  343000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.421E+03 0.140E+05
  344000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 0.235E+02 0.143E+05
  345000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.498E+03 0.143E+05
  346000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.164E+03 0.146E+05
  347000 0.997E+00 0.112E+06 0.112E+06 0.000E+00 0.451E+02 0.143E+05
  348000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.246E+03 0.142E+05
  349000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.136E+03 0.143E+05
  350000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.147E+03 0.142E+05
  351000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.495E+03 0.143E+05
  352000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.667E+03 0.140E+05
  353000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.128E+04 0.141E+05
  354000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.853E+03 0.138E+05
  355000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.721E+02 0.142E+05
  356000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.274E+03 0.140E+05
  357000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.209E+03 0.141E+05
  358000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.320E+03 0.146E+05
  359000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.244E+03 0.150E+05
  360000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.180E+03 0.149E+05
  361000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.103E+03 0.144E+05
  362000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.351E+01 0.141E+05
  363000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.213E+03 0.145E+05
  364000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.119E+03 0.139E+05
  365000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.177E+03 0.144E+05
  366000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.267E+03 0.141E+05
  367000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.183E+02 0.144E+05
  368000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.312E+03 0.144E+05
  369000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 0.183E+03 0.140E+05
  370000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.498E+03 0.141E+05
  371000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.481E+03 0.146E+05
  372000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.492E+03 0.143E+05
  373000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.424E+03 0.141E+05
  374000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.344E+02 0.141E+05
  375000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.265E+03 0.143E+05
  376000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.187E+03 0.143E+05
  377000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.133E+03 0.138E+05
  378000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.214E+03 0.142E+05
  379000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.249E+02 0.148E+05
  380000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.588E+02 0.139E+05
  381000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.269E+03 0.137E+05
  382000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.461E+03 0.139E+05
  383000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.312E+03 0.139E+05
  384000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.216E+03 0.141E+05
  385000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.153E+02 0.142E+05
  386000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.176E+03 0.144E+05
  387000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.512E+02 0.141E+05
  388000 0.997E+00 0.112E+06 0.112E+06 0.000E+00 0.676E+02 0.147E+05
  389000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.416E+03 0.145E+05
  390000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.502E+03 0.142E+05
  391000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.279E+03 0.140E+05
  392000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.162E+03 0.141E+05
  393000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.184E+03 0.141E+05
  394000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.849E+03 0.141E+05
  395000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.360E+03 0.143E+05
  396000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.837E+02 0.141E+05
  397000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.766E+03 0.140E+05
  398000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.761E+03 0.135E+05
  399000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.365E+02 0.141E+05
  400000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.170E+03 0.140E+05
  401000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 0.366E+03 0.141E+05
  402000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.350E+03 0.139E+05
  403000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.336E+03 0.141E+05
  404000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.605E+01 0.138E+05
  405000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.108E+03 0.142E+05
  406000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.571E+01 0.144E+05
  407000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.577E+03 0.148E+05
  408000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.323E+03 0.142E+05
  409000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.654E+03 0.141E+05
  410000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.310E+03 0.141E+05
  411000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.373E+03 0.143E+05
  412000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.171E+03 0.145E+05
  413000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.226E+03 0.146E+05
  414000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.782E+02 0.144E+05
  415000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.411E+03 0.145E+05
  416000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.659E+03 0.148E+05
  417000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.339E+03 0.148E+05
  418000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.479E+03 0.146E+05
  419000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.301E+03 0.150E+05
  420000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.313E+01 0.143E+05
  421000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.302E+02 0.142E+05
  422000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.307E+03 0.143E+05
  423000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.506E+02 0.141E+05
  424000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.168E+03 0.144E+05
  425000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.315E+03 0.144E+05
  426000 0.100E+01 0.113E+06 0.113E+06 0.000E+00 -.154E+02 0.143E+05
  427000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.944E+02 0.137E+05
  428000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.296E+03 0.143E+05
  429000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.135E+03 0.140E+05
  430000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.183E+03 0.136E+05
  431000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.413E+03 0.140E+05
  432000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.546E+03 0.143E+05
  433000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 0.683E+03 0.140E+05
  434000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.566E+03 0.145E+05
  435000 0.100E+01 0.113E+06 0.113E+06 0.000E+00 -.187E+03 0.142E+05
  436000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.634E+03 0.141E+05
  437000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.222E+03 0.140E+05
  438000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.396E+02 0.141E+05
  439000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.419E+02 0.143E+05
  440000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.190E+03 0.141E+05
  441000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.213E+03 0.142E+05
  442000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.199E+03 0.139E+05
  443000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.585E+03 0.138E+05
  444000 0.997E+00 0.112E+06 0.112E+06 0.000E+00 0.202E+03 0.141E+05
  445000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.481E+03 0.142E+05
  446000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.404E+03 0.140E+05
  447000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.486E+02 0.137E+05
  448000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.640E+02 0.142E+05
  449000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.272E+03 0.145E+05
  450000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 0.593E+03 0.145E+05
  451000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.379E+03 0.145E+05
  452000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.120E+03 0.146E+05
  453000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.129E+03 0.146E+05
  454000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.366E+03 0.147E+05
  455000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.127E+02 0.138E+05
  456000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.290E+03 0.138E+05
  457000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.261E+03 0.135E+05
  458000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.767E+03 0.136E+05
  459000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.114E+03 0.136E+05
  460000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.247E+03 0.138E+05
  461000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.527E+03 0.139E+05
  462000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.144E+03 0.140E+05
  463000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.275E+03 0.141E+05
  464000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.365E+03 0.135E+05
  465000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.244E+03 0.135E+05
  466000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.226E+03 0.139E+05
  467000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.303E+03 0.140E+05
  468000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.561E+03 0.142E+05
  469000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.488E+03 0.143E+05
  470000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.273E+03 0.142E+05
  471000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.442E+03 0.141E+05
  472000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.396E+03 0.137E+05
  473000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.398E+03 0.133E+05
  474000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.219E+03 0.140E+05
  475000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.560E+03 0.146E+05
  476000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.756E+02 0.142E+05
  477000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.496E+03 0.145E+05
  478000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.650E+03 0.144E+05
  479000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.813E+03 0.143E+05
  480000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.538E+03 0.143E+05
  481000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.519E+03 0.144E+05
  482000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.227E+03 0.143E+05
  483000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.118E+03 0.141E+05
  484000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.448E+03 0.140E+05
  485000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.615E+03 0.138E+05
  486000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.375E+03 0.136E+05
  487000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.424E+02 0.139E+05
  488000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.197E+03 0.139E+05
  489000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.241E+02 0.141E+05
  490000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.205E+03 0.141E+05
  491000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.548E+02 0.141E+05
  492000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.262E+03 0.140E+05
  493000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.930E+02 0.144E+05
  494000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.357E+02 0.142E+05
  495000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.226E+03 0.143E+05
  496000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.113E+03 0.141E+05
  497000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.569E+02 0.143E+05
  498000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.472E+03 0.142E+05
  499000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.690E+02 0.138E+05
  500000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 0.563E+03 0.138E+05
  501000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.932E+02 0.140E+05
  502000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.311E+02 0.140E+05
  503000 0.100E+01 0.113E+06 0.113E+06 0.000E+00 -.605E+03 0.146E+05
  504000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.312E+03 0.147E+05
  505000 0.995E+00 0.112E+06 0.112E+06 0.000E+00 0.567E+03 0.142E+05
  506000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.459E+03 0.137E+05
  507000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.466E+03 0.139E+05
  508000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.389E+03 0.138E+05
  509000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.274E+03 0.137E+05
  510000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.485E+03 0.139E+05
  511000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 0.543E+03 0.142E+05
  512000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.793E+03 0.141E+05
  513000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.179E+03 0.142E+05
  514000 0.997E+00 0.112E+06 0.112E+06 0.000E+00 0.148E+03 0.142E+05
  515000 0.997E+00 0.112E+06 0.112E+06 0.000E+00 -.273E+03 0.142E+05
  516000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.785E+02 0.146E+05
  517000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.167E+03 0.140E+05
  518000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.140E+03 0.139E+05
  519000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.170E+02 0.139E+05
  520000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.512E+03 0.132E+05
  521000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.273E+03 0.129E+05
  522000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.338E+03 0.138E+05
  523000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.600E+02 0.137E+05
  524000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.434E+03 0.139E+05
  525000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.246E+03 0.140E+05
  526000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.244E+03 0.137E+05
  527000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.760E+02 0.137E+05
  528000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.340E+03 0.142E+05
  529000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.180E+03 0.143E+05
  530000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 0.160E+03 0.146E+05
  531000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 0.419E+03 0.146E+05
  532000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.280E+03 0.140E+05
  533000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.514E+03 0.141E+05
  534000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.568E+03 0.147E+05
  535000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.792E+03 0.147E+05
  536000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.599E+02 0.151E+05
  537000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.648E+03 0.144E+05
  538000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.339E+03 0.145E+05
  539000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.462E+03 0.143E+05
  540000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.153E+02 0.145E+05
  541000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.197E+03 0.142E+05
  542000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.165E+03 0.139E+05
  543000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.404E+03 0.139E+05
  544000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.233E+03 0.143E+05
  545000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.507E+03 0.144E+05
  546000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 0.109E+03 0.139E+05
  547000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.322E+03 0.145E+05
  548000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.104E+03 0.145E+05
  549000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.315E+03 0.141E+05
  550000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.156E+03 0.142E+05
  551000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.650E+03 0.141E+05
  552000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.846E+03 0.136E+05
  553000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.233E+03 0.134E+05
  554000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.286E+03 0.136E+05
  555000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.329E+03 0.141E+05
  556000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.101E+03 0.146E+05
  557000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.594E+03 0.144E+05
  558000 0.100E+01 0.113E+06 0.113E+06 0.000E+00 -.319E+03 0.146E+05
  559000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.214E+03 0.144E+05
  560000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.171E+03 0.140E+05
  561000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.750E+03 0.144E+05
  562000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 0.209E+03 0.142E+05
  563000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.128E+03 0.143E+05
  564000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.490E+03 0.144E+05
  565000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.214E+03 0.143E+05
  566000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.161E+03 0.137E+05
  567000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.408E+03 0.144E+05
  568000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.383E+03 0.146E+05
  569000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.178E+03 0.144E+05
  570000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.257E+03 0.145E+05
  571000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.160E+03 0.141E+05
  572000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.288E+03 0.142E+05
  573000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.623E+02 0.142E+05
  574000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.212E+03 0.140E+05
  575000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.629E+03 0.134E+05
  576000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 0.152E+03 0.140E+05
  577000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.957E+02 0.144E+05
  578000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 0.491E+02 0.138E+05
  579000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.196E+03 0.143E+05
  580000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.154E+03 0.144E+05
  581000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.231E+03 0.142E+05
  582000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.415E+03 0.141E+05
  583000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.386E+02 0.138E+05
  584000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.728E+03 0.139E+05
  585000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.500E+03 0.137E+05
  586000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.106E+03 0.140E+05
  587000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.617E+03 0.141E+05
  588000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.316E+02 0.143E+05
  589000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.174E+03 0.142E+05
  590000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.155E+03 0.145E+05
  591000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.211E+03 0.142E+05
  592000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.374E+02 0.139E+05
  593000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.704E+02 0.144E+05
  594000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.232E+03 0.143E+05
  595000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.545E+03 0.147E+05
  596000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.457E+03 0.141E+05
  597000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 0.224E+03 0.141E+05
  598000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.590E+03 0.146E+05
  599000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 0.469E+03 0.146E+05
  600000 0.998E+00 0.112E+06 0.112E+06 0.000E+00 -.422E+03 0.144E+05
  601000 0.100E+01 0.112E+06 0.112E+06 0.000E+00 -.119E+03 0.144E+05
  602000 0.999E+00 0.112E+06 0.112E+06 0.000E+00 -.189E+03 0.143E+05
